sowing;sowD;harvY;harvD;till;crop;Orgdat;Type;OrgN;NDat1;N1;Ndat2;N2;Ndat3;N3
19.08.61;231;1962;41;15.06.61;WRC;--------;---;.0;----------;.0;----------;.0;----------;.0
19.04.62;109;1962;268;15.03.62;SM;--------;---;.0;19.04.62;89.0;25.06.62;93.9;----------;.0
01.10.62;274;1963;208;26.09.62;WW;26.09.62;RM;240.0;01.10.62;13.1;13.04.63;61.3;----------;.0
25.08.63;237;1964;202;28.07.63;WRA;28.07.63;RM;240.0;----------;.0;29.02.64;69.1;04.04.64;44.1
01.10.64;275;1965;219;21.07.64;WW;--------;---;.0;01.10.64;18.3;08.04.65;66.2;26.05.65;32.6
13.08.65;225;1966;41;08.08.65;WRC;08.08.65;RM;240.0;----------;.0;----------;.0;----------;.0
15.04.66;105;1966;225;15.02.66;SG;--------;---;.0;15.04.66;70.4;----------;.0;----------;.0
19.08.66;231;1967;41;14.08.66;WRC;14.08.66;RM;240.0;----------;.0;----------;.0;----------;.0
12.04.67;102;1967;268;15.03.67;SM;--------;---;.0;12.04.67;81.4;25.06.67;93.6;----------;.0
01.10.67;274;1968;212;26.09.67;WW;26.09.67;RM;240.0;01.10.67;4.7;30.03.68;59.9;14.05.68;4.6
29.08.68;242;1969;206;31.07.68;WRA;31.07.68;RM;240.0;29.08.68;.4;01.03.69;69.0;06.04.69;22.2
01.10.69;274;1970;216;27.07.69;WW;--------;---;.0;----------;.0;19.04.70;66.8;27.05.70;23.9
14.08.70;226;1971;41;05.08.70;WRC;05.08.70;RM;240.0;----------;.0;----------;.0;----------;.0
05.04.71;95;1971;216;15.02.71;SG;--------;---;.0;05.04.71;73.3;----------;.0;----------;.0
10.08.71;222;1972;41;05.08.71;WRC;05.08.71;RM;240.0;----------;.0;----------;.0;----------;.0
02.05.72;123;1972;269;15.02.72;SM;--------;---;.0;02.05.72;74.2;29.06.72;83.3;----------;.0
01.10.72;275;1973;218;26.09.72;WW;26.09.72;RM;240.0;----------;.0;23.04.73;56.0;----------;.0
16.08.73;228;1974;211;08.08.73;WRA;07.08.73;RM;240.0;----------;.0;01.03.74;68.1;18.03.74;44.2
14.10.74;287;1975;213;31.07.74;WW;--------;---;.0;----------;.0;09.04.75;56.8;----------;.0
06.08.75;218;1976;41;02.08.75;WRC;02.08.75;RM;240.0;----------;.0;----------;.0;----------;.0
31.03.76;91;1976;212;15.02.76;SG;--------;---;.0;31.03.76;66.4;----------;.0;----------;.0
08.08.76;221;1977;41;31.07.76;WRC;31.07.76;RM;240.0;----------;.0;----------;.0;----------;.0
01.05.77;121;1977;268;15.02.77;SM;--------;---;.0;01.05.77;73.0;23.06.77;86.4;----------;.0
04.10.77;277;1978;226;26.09.77;WW;26.09.77;RM;240.0;----------;.0;05.04.78;58.7;----------;.0
19.08.78;231;1979;207;15.08.78;WRA;15.08.78;RM;240.0;----------;.0;01.03.79;69.2;23.03.79;52.8
01.10.79;274;1980;228;27.07.79;WW;--------;---;.0;01.10.79;14.9;26.03.80;56.1;26.05.80;28.7
19.08.80;232;1981;41;17.08.80;WRC;16.08.80;RM;240.0;----------;.0;----------;.0;----------;.0
30.03.81;89;1981;218;15.02.81;SG;--------;---;.0;30.03.81;69.3;----------;.0;----------;.0
11.08.81;223;1982;41;08.08.81;WRC;07.08.81;RM;240.0;----------;.0;----------;.0;----------;.0
05.04.82;95;1982;268;15.02.82;SM;--------;---;.0;05.04.82;75.7;18.06.82;89.3;----------;.0
04.10.82;277;1983;202;26.09.82;WW;26.09.82;RM;240.0;----------;.0;25.03.83;58.4;----------;.0
19.08.83;231;1984;217;22.07.83;WRA;22.07.83;RM;240.0;----------;.0;29.02.84;69.2;06.04.84;62.6
01.10.84;275;1985;224;05.08.84;WW;--------;---;.0;01.10.84;12.3;09.04.85;63.1;22.05.85;5.2
19.08.85;231;1986;41;14.08.85;WRC;13.08.85;RM;240.0;----------;.0;----------;.0;----------;.0
09.04.86;99;1986;212;15.02.86;SG;--------;---;.0;09.04.86;73.0;----------;.0;----------;.0
07.08.86;219;1987;41;02.08.86;WRC;01.08.86;RM;240.0;----------;.0;----------;.0;----------;.0
25.04.87;115;1987;268;15.02.87;SM;--------;---;.0;25.04.87;75.2;02.07.87;91.9;----------;.0
01.10.87;274;1988;213;26.09.87;WW;26.09.87;RM;240.0;----------;.0;31.03.88;64.9;----------;.0
16.08.88;229;1989;210;02.08.88;WRA;01.08.88;RM;240.0;----------;.0;01.03.89;68.1;08.03.89;29.9
02.10.89;275;1990;213;30.07.89;WW;--------;---;.0;----------;.0;19.03.90;63.9;13.05.90;37.5
18.03.91;77;1991;227;03.08.90;SG;--------;---;.0;18.03.91;65.0;----------;.0;----------;.0
26.04.92;117;1992;269;17.08.91;SM;--------;---;.0;26.04.92;77.6;14.06.92;82.9;----------;.0
03.10.92;277;1993;205;26.09.92;WW;--------;---;.0;----------;.0;05.04.93;59.7;----------;.0
17.08.93;229;1994;192;25.07.93;WRA;--------;---;.0;17.08.93;20.5;01.03.94;25.8;26.02.94;66.6
01.10.94;274;1995;206;12.07.94;WW;--------;---;.0;01.10.94;7.4;21.03.95;67.1;14.05.95;44.4
15.04.96;106;1996;219;27.07.95;SG;--------;---;.0;15.04.96;76.3;----------;.0;----------;.0
03.05.97;123;1997;268;08.08.96;SM;--------;---;.0;03.05.97;88.2;20.06.97;93.1;----------;.0
03.10.97;276;1998;203;26.09.97;WW;--------;---;.0;03.10.97;34.5;08.03.98;64.3;11.05.98;22.4
17.08.98;229;1999;198;24.07.98;WRA;--------;---;.0;17.08.98;27.0;01.03.99;69.3;21.03.99;63.5
10.10.99;283;2000;201;18.07.99;WW;--------;---;.0;10.10.99;27.6;27.03.00;67.9;08.05.00;30.6
03.04.01;93;2001;214;21.07.00;SG;--------;---;.0;03.04.01;84.5;----------;.0;----------;.0
30.04.02;120;2002;268;03.08.01;SM;--------;---;.0;30.04.02;90.5;18.06.02;92.7;----------;.0
01.10.02;274;2003;193;26.09.02;WW;--------;---;.0;01.10.02;37.3;03.04.03;67.5;12.05.03;27.6
22.08.03;234;2004;201;13.07.03;WRA;--------;---;.0;22.08.03;11.9;29.02.04;69.2;22.03.04;56.3
03.10.04;277;2005;208;21.07.04;WW;--------;---;.0;03.10.04;31.1;07.04.05;67.0;18.05.05;37.2
15.04.06;105;2006;204;28.07.05;SG;--------;---;.0;15.04.06;86.2;----------;.0;----------;.0
11.04.07;101;2007;268;24.07.06;SM;--------;---;.0;11.04.07;88.7;06.06.07;94.3;----------;.0
01.10.07;274;2008;206;26.09.07;WW;--------;---;.0;01.10.07;37.0;16.03.08;66.6;14.05.08;34.0
18.08.08;231;2009;192;25.07.08;WRA;--------;---;.0;18.08.08;35.7;01.03.09;68.5;19.03.09;63.9
01.10.09;274;2010;201;12.07.09;WW;--------;---;.0;01.10.09;31.4;29.03.10;66.8;16.05.10;41.8
25.03.11;84;2011;196;21.07.10;SG;--------;---;.0;25.03.11;84.2;----------;.0;----------;.0
07.05.12;128;2012;269;16.07.11;SM;--------;---;.0;07.05.12;90.8;19.06.12;95.3;----------;.0
01.10.12;275;2013;196;26.09.12;WW;--------;---;.0;01.10.12;36.6;24.04.13;68.1;22.05.13;21.6
23.08.13;235;2014;186;16.07.13;WRA;--------;---;.0;23.08.13;32.2;01.03.14;69.2;14.03.14;62.5
01.10.14;274;2015;191;06.07.14;WW;--------;---;.0;01.10.14;34.5;29.03.15;68.1;17.05.15;45.0
11.04.16;102;2016;205;12.07.15;SG;--------;---;.0;11.04.16;82.9;----------;.0;----------;.0
20.04.17;110;2017;268;24.07.16;SM;--------;---;.0;20.04.17;93.0;05.06.17;94.1;----------;.0
01.10.17;274;2018;193;26.09.17;WW;--------;---;.0;01.10.17;36.1;16.03.18;67.6;10.05.18;55.7
20.08.18;232;2019;179;13.07.18;WRA;--------;---;.0;20.08.18;27.7;01.03.19;68.4;12.03.19;57.3
02.10.19;275;2020;197;30.06.19;WW;--------;---;.0;02.10.19;33.8;16.03.20;68.4;13.05.20;64.9
01.03.21;60;2021;200;16.07.20;SG;--------;---;.0;01.03.21;86.4;----------;.0;----------;.0
05.04.22;95;2022;268;21.07.21;SM;--------;---;.0;05.04.22;94.2;04.06.22;89.7;----------;.0
01.10.22;274;2023;194;26.09.22;WW;--------;---;.0;01.10.22;36.6;12.03.23;68.0;05.05.23;62.3
18.08.23;230;2024;185;15.07.23;WRA;--------;---;.0;18.08.23;32.3;29.02.24;68.6;07.03.24;35.6
01.10.24;275;2025;205;04.07.24;WW;--------;---;.0;01.10.24;32.8;21.03.25;67.9;10.05.25;62.1
03.04.26;93;2026;195;25.07.25;SG;--------;---;.0;03.04.26;83.0;----------;.0;----------;.0
12.04.27;102;2027;268;15.07.26;SM;--------;---;.0;12.04.27;94.0;11.06.27;93.1;----------;.0
01.10.27;274;2028;195;26.09.27;WW;--------;---;.0;01.10.27;36.1;15.03.28;67.8;05.05.28;47.6
01.09.28;245;2029;183;15.07.28;WRA;--------;---;.0;01.09.28;34.8;01.03.29;69.2;02.04.29;62.0
01.10.29;274;2030;195;03.07.29;WW;--------;---;.0;01.10.29;34.7;08.03.30;68.3;13.05.30;55.3
27.03.31;86;2031;193;15.07.30;SG;--------;---;.0;27.03.31;84.9;----------;.0;----------;.0
27.04.32;118;2032;269;13.07.31;SM;--------;---;.0;27.04.32;92.6;16.06.32;93.8;----------;.0
01.10.32;275;2033;189;26.09.32;WW;--------;---;.0;01.10.32;36.1;17.03.33;68.2;06.05.33;56.4
21.08.33;233;2034;168;09.07.33;WRA;--------;---;.0;21.08.33;34.3;01.03.34;28.9;24.02.34;67.1
01.10.34;274;2035;179;18.06.34;WW;--------;---;.0;01.10.34;34.4;18.02.35;68.4;24.04.35;56.8
29.03.36;89;2036;201;30.06.35;SG;--------;---;.0;29.03.36;83.8;----------;.0;----------;.0
